,timestamp_orig,timestamp_dt,sensor_id,file_path,centroid_num,num_clusters,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,1559407531.0,2019-06-01 12:45:37-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-01/12/1559407531.35.npz',1,16,-1.6590344905853271,6.721871376037598,0.48465460538864136,-0.22311925888061523,-0.5572569370269775,-0.7431406378746033,0.17630665004253387,0.3386078476905823,-0.23498323559761047,0.10584409534931183,-0.39094284176826477,0.0009179744520224631,-0.0965823084115982,-0.04779065400362015,-0.07109707593917847,-0.20605170726776123,-0.03030896559357643,-0.3072306215763092,0.44378936290740967,0.143391951918602,0.2592548727989197,-0.04565662518143654,0.10623642057180405,0.08525685966014862,-0.030796367675065994,-0.11633452028036118,0.13235065340995789,0.04676467180252075,-0.19768713414669037,0.06910399347543716,-0.13003045320510864,-0.05796552449464798,0.010209270752966404,0.06514018028974533,-0.06732314079999924,-0.004843627568334341,0.07086212188005447,-0.010285640135407448,-0.11074066907167435,0.07144519686698914,0.09059326350688934,0.06053183972835541,-0.09906791895627975,-0.11583223193883896,0.01634974218904972
1,1559532867.0,2019-06-02 23:34:36-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-02/23/1559532867.92.npz',1,16,-1.6590344905853271,6.721871376037598,0.48465460538864136,-0.22311925888061523,-0.5572569370269775,-0.7431406378746033,0.17630665004253387,0.3386078476905823,-0.23498323559761047,0.10584409534931183,-0.39094284176826477,0.0009179744520224631,-0.0965823084115982,-0.04779065400362015,-0.07109707593917847,-0.20605170726776123,-0.03030896559357643,-0.3072306215763092,0.44378936290740967,0.143391951918602,0.2592548727989197,-0.04565662518143654,0.10623642057180405,0.08525685966014862,-0.030796367675065994,-0.11633452028036118,0.13235065340995789,0.04676467180252075,-0.19768713414669037,0.06910399347543716,-0.13003045320510864,-0.05796552449464798,0.010209270752966404,0.06514018028974533,-0.06732314079999924,-0.004843627568334341,0.07086212188005447,-0.010285640135407448,-0.11074066907167435,0.07144519686698914,0.09059326350688934,0.06053183972835541,-0.09906791895627975,-0.11583223193883896,0.01634974218904972
2,1559567201.0,2019-06-03 09:06:46-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-03/09/1559567201.67.npz',1,16,-1.6590344905853271,6.721871376037598,0.48465460538864136,-0.22311925888061523,-0.5572569370269775,-0.7431406378746033,0.17630665004253387,0.3386078476905823,-0.23498323559761047,0.10584409534931183,-0.39094284176826477,0.0009179744520224631,-0.0965823084115982,-0.04779065400362015,-0.07109707593917847,-0.20605170726776123,-0.03030896559357643,-0.3072306215763092,0.44378936290740967,0.143391951918602,0.2592548727989197,-0.04565662518143654,0.10623642057180405,0.08525685966014862,-0.030796367675065994,-0.11633452028036118,0.13235065340995789,0.04676467180252075,-0.19768713414669037,0.06910399347543716,-0.13003045320510864,-0.05796552449464798,0.010209270752966404,0.06514018028974533,-0.06732314079999924,-0.004843627568334341,0.07086212188005447,-0.010285640135407448,-0.11074066907167435,0.07144519686698914,0.09059326350688934,0.06053183972835541,-0.09906791895627975,-0.11583223193883896,0.01634974218904972
3,1559749437.0,2019-06-05 11:43:59-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-05/11/1559749437.01.npz',1,16,-1.6590344905853271,6.721871376037598,0.48465460538864136,-0.22311925888061523,-0.5572569370269775,-0.7431406378746033,0.17630665004253387,0.3386078476905823,-0.23498323559761047,0.10584409534931183,-0.39094284176826477,0.0009179744520224631,-0.0965823084115982,-0.04779065400362015,-0.07109707593917847,-0.20605170726776123,-0.03030896559357643,-0.3072306215763092,0.44378936290740967,0.143391951918602,0.2592548727989197,-0.04565662518143654,0.10623642057180405,0.08525685966014862,-0.030796367675065994,-0.11633452028036118,0.13235065340995789,0.04676467180252075,-0.19768713414669037,0.06910399347543716,-0.13003045320510864,-0.05796552449464798,0.010209270752966404,0.06514018028974533,-0.06732314079999924,-0.004843627568334341,0.07086212188005447,-0.010285640135407448,-0.11074066907167435,0.07144519686698914,0.09059326350688934,0.06053183972835541,-0.09906791895627975,-0.11583223193883896,0.01634974218904972
4,1559991186.0,2019-06-08 06:53:08-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-08/06/1559991186.04.npz',1,16,-1.6590344905853271,6.721871376037598,0.48465460538864136,-0.22311925888061523,-0.5572569370269775,-0.7431406378746033,0.17630665004253387,0.3386078476905823,-0.23498323559761047,0.10584409534931183,-0.39094284176826477,0.0009179744520224631,-0.0965823084115982,-0.04779065400362015,-0.07109707593917847,-0.20605170726776123,-0.03030896559357643,-0.3072306215763092,0.44378936290740967,0.143391951918602,0.2592548727989197,-0.04565662518143654,0.10623642057180405,0.08525685966014862,-0.030796367675065994,-0.11633452028036118,0.13235065340995789,0.04676467180252075,-0.19768713414669037,0.06910399347543716,-0.13003045320510864,-0.05796552449464798,0.010209270752966404,0.06514018028974533,-0.06732314079999924,-0.004843627568334341,0.07086212188005447,-0.010285640135407448,-0.11074066907167435,0.07144519686698914,0.09059326350688934,0.06053183972835541,-0.09906791895627975,-0.11583223193883896,0.01634974218904972
5,1559996399.0,2019-06-08 08:20:03-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-08/08/1559996399.64.npz',2,16,18.319242477416992,-0.4886590540409088,-0.7976540327072144,1.5447816848754883,-2.1002047061920166,-0.08125099539756775,-0.022180229425430298,0.26494067907333374,-0.18245001137256622,-0.10209479182958603,0.08823323249816895,0.005161145236343145,-0.05058736726641655,-0.04567166790366173,0.053452908992767334,-0.015302712097764015,0.04490482062101364,-0.043638091534376144,0.030889226123690605,-0.028824884444475174,-0.01789986900985241,0.007349709048867226,0.0021910909563302994,0.033444877713918686,-0.03668565675616264,-0.01845056191086769,-0.0314391553401947,-0.03464118763804436,0.03405698761343956,-0.004221783019602299,-0.030686983838677406,-0.030071130022406578,-0.02229619212448597,-0.015262679196894169,-0.0006160589400678873,0.025894299149513245,-0.00477428687736392,0.006275510415434837,-0.01711052656173706,0.003574118949472904,0.013778402470052242,-0.017489541321992874,-0.004336139652878046,0.026471784338355064,-0.014768693596124649
6,1560227737.0,2019-06-11 00:35:40-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-11/00/1560227737.42.npz',2,16,18.319242477416992,-0.4886590540409088,-0.7976540327072144,1.5447816848754883,-2.1002047061920166,-0.08125099539756775,-0.022180229425430298,0.26494067907333374,-0.18245001137256622,-0.10209479182958603,0.08823323249816895,0.005161145236343145,-0.05058736726641655,-0.04567166790366173,0.053452908992767334,-0.015302712097764015,0.04490482062101364,-0.043638091534376144,0.030889226123690605,-0.028824884444475174,-0.01789986900985241,0.007349709048867226,0.0021910909563302994,0.033444877713918686,-0.03668565675616264,-0.01845056191086769,-0.0314391553401947,-0.03464118763804436,0.03405698761343956,-0.004221783019602299,-0.030686983838677406,-0.030071130022406578,-0.02229619212448597,-0.015262679196894169,-0.0006160589400678873,0.025894299149513245,-0.00477428687736392,0.006275510415434837,-0.01711052656173706,0.003574118949472904,0.013778402470052242,-0.017489541321992874,-0.004336139652878046,0.026471784338355064,-0.014768693596124649
7,1560333987.0,2019-06-12 06:06:31-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-12/06/1560333987.51.npz',2,16,18.319242477416992,-0.4886590540409088,-0.7976540327072144,1.5447816848754883,-2.1002047061920166,-0.08125099539756775,-0.022180229425430298,0.26494067907333374,-0.18245001137256622,-0.10209479182958603,0.08823323249816895,0.005161145236343145,-0.05058736726641655,-0.04567166790366173,0.053452908992767334,-0.015302712097764015,0.04490482062101364,-0.043638091534376144,0.030889226123690605,-0.028824884444475174,-0.01789986900985241,0.007349709048867226,0.0021910909563302994,0.033444877713918686,-0.03668565675616264,-0.01845056191086769,-0.0314391553401947,-0.03464118763804436,0.03405698761343956,-0.004221783019602299,-0.030686983838677406,-0.030071130022406578,-0.02229619212448597,-0.015262679196894169,-0.0006160589400678873,0.025894299149513245,-0.00477428687736392,0.006275510415434837,-0.01711052656173706,0.003574118949472904,0.013778402470052242,-0.017489541321992874,-0.004336139652878046,0.026471784338355064,-0.014768693596124649
8,1560356303.0,2019-06-12 12:18:30-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-12/12/1560356303.39.npz',2,16,18.319242477416992,-0.4886590540409088,-0.7976540327072144,1.5447816848754883,-2.1002047061920166,-0.08125099539756775,-0.022180229425430298,0.26494067907333374,-0.18245001137256622,-0.10209479182958603,0.08823323249816895,0.005161145236343145,-0.05058736726641655,-0.04567166790366173,0.053452908992767334,-0.015302712097764015,0.04490482062101364,-0.043638091534376144,0.030889226123690605,-0.028824884444475174,-0.01789986900985241,0.007349709048867226,0.0021910909563302994,0.033444877713918686,-0.03668565675616264,-0.01845056191086769,-0.0314391553401947,-0.03464118763804436,0.03405698761343956,-0.004221783019602299,-0.030686983838677406,-0.030071130022406578,-0.02229619212448597,-0.015262679196894169,-0.0006160589400678873,0.025894299149513245,-0.00477428687736392,0.006275510415434837,-0.01711052656173706,0.003574118949472904,0.013778402470052242,-0.017489541321992874,-0.004336139652878046,0.026471784338355064,-0.014768693596124649
9,1560361433.0,2019-06-12 13:43:57-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-12/13/1560361433.58.npz',2,16,18.319242477416992,-0.4886590540409088,-0.7976540327072144,1.5447816848754883,-2.1002047061920166,-0.08125099539756775,-0.022180229425430298,0.26494067907333374,-0.18245001137256622,-0.10209479182958603,0.08823323249816895,0.005161145236343145,-0.05058736726641655,-0.04567166790366173,0.053452908992767334,-0.015302712097764015,0.04490482062101364,-0.043638091534376144,0.030889226123690605,-0.028824884444475174,-0.01789986900985241,0.007349709048867226,0.0021910909563302994,0.033444877713918686,-0.03668565675616264,-0.01845056191086769,-0.0314391553401947,-0.03464118763804436,0.03405698761343956,-0.004221783019602299,-0.030686983838677406,-0.030071130022406578,-0.02229619212448597,-0.015262679196894169,-0.0006160589400678873,0.025894299149513245,-0.00477428687736392,0.006275510415434837,-0.01711052656173706,0.003574118949472904,0.013778402470052242,-0.017489541321992874,-0.004336139652878046,0.026471784338355064,-0.014768693596124649
