,is_neighbor,timestamp_orig,timestamp_dt,sensor_id,file_path,centroid_num,num_clusters,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
0,Y,1559906026.0,2019-06-07 07:13:55-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-07/07/1559906026.88.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
1,Y,1561071471.0,2019-06-20 18:57:54-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-20/18/1561071471.33.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
2,Y,1561318928.0,2019-06-23 15:42:10-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-23/15/1561318928.67.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
3,Y,1561502557.0,2019-06-25 18:42:44-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-25/18/1561502557.64.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
4,Y,1561861405.0,2019-06-29 22:23:33-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-29/22/1561861405.87.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
5,N,1560975447.0,2019-06-19 16:17:36-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-19/16/1560975447.75.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
6,N,1561111699.0,2019-06-21 06:08:20-04:00,b'sonycnode-b827ebc178d2.sonyc',b'sonycnode-b827ebc178d2.sonyc/2019-06-21/06/1561111699.16.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
7,N,1561086213.0,2019-06-20 23:03:37-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-20/23/1561086213.74.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
8,N,1561183147.0,2019-06-22 01:59:15-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-22/01/1561183147.74.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
9,N,1561233884.0,2019-06-22 16:04:46-04:00,b'sonycnode-b827eb491436.sonyc',b'sonycnode-b827eb491436.sonyc/2019-06-22/16/1561233884.68.npz',1,5,-3.132390260696411,-1.1296073198318481,-0.23564770817756653,-0.06452491879463196,-1.174661636352539,-0.003221652237698436,0.13498231768608093,-0.14809489250183105,0.06269815564155579,-0.05489860847592354,-0.014040956273674965,0.1119108572602272,0.00028148232377134264,0.020701827481389046,0.00729729887098074,-0.005081081762909889,0.013915462419390678,0.024913260713219643,0.021230699494481087,0.005256954114884138,-0.008003358729183674,-0.024649936705827713,0.0284775048494339,0.022231601178646088,0.002031149575486779,-0.0014761032070964575,-0.002540202345699072,0.00966726616024971,0.0058102961629629135,0.025805937126278877,-0.006788980681449175,-0.003505682572722435,-0.0042174519039690495,-0.030635658651590347,0.007803561631590128,0.00974948238581419,-0.014330841600894928,-0.00471619563177228,0.020509306341409683,0.0019044707296416163,-0.018374627456068993,-0.004111613612622023,-0.0021907633636146784,-0.009500602260231972,-0.0030332666356116533,-0.016689831390976906,0.0036523789167404175,-0.0014179719146341085,-0.0021347675938159227,-0.013217438012361526,0.0036435669753700495,0.0015917980344966054,0.010112199001014233,-0.004463674500584602,0.0109474565833807,-0.0013868623645976186,0.005431249737739563,0.004300778266042471,-0.0041694422252476215,-0.00612060260027647,0.0031486349180340767,-0.0071058329194784164,-0.002835868624970317,-0.007488388568162918,0.007517378311604261,0.0033772452734410763,-0.0014005203265696764,0.006270675454288721,-0.0023309863172471523,0.008276315405964851,-0.024441462010145187,0.005670733749866486,0.00558509211987257,-0.004539478104561567,-0.010699520818889141,-0.004414910916239023,0.019872456789016724,-0.0002892006014008075,-0.00761818652972579,0.0020496943034231663,0.012199580669403076,0.0034733701031655073,0.005757255479693413,-0.0069400896318256855,-0.002434926573187113,-0.004965224303305149,0.0077915494330227375,-0.003162396838888526,0.004849003627896309,0.012328390963375568,-0.0016155957709997892,-0.0003600507916416973,0.007242204155772924,0.006876529194414616,0.006163817830383778,0.0022887105587869883,0.007758224382996559,-0.010563157498836517,0.006970713380724192,0.006939775310456753,0.0019134131725877523,0.0038678618147969246,-0.011928041465580463,0.005448590498417616,0.004002299625426531,0.002254864200949669
